Contrast,Energy,Homogeneity,Correlation,Dissimilarity,ASM,Area,Perimeter,Epsilon,IsConvex,Class
0.4585774058577406,0.9641990244538339,0.9849869611425746,0.9119072784735985,0.07001394700139468,0.9296797587577249,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.3311366806136681,0.9834111188385809,0.9917782034614171,0.8418917454644549,0.04564156206415621,0.9670974286553495,0.0,0.0,0.0,0.0,0
0.397629009762901,0.9633325306524876,0.9852577141956071,0.9227945147232646,0.06478382147838216,0.9280095646133258,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.24745467224546724,0.9854309433033904,0.9923730028277066,0.8508426953348596,0.037935843793584376,0.9710741440198098,0.0,0.0,0.0,0.0,0
0.30247559274755925,0.981990445887942,0.9913579026311956,0.8752165417982469,0.04518828451882845,0.9643052358151993,0.0,2.8284270763397217,0.2828427076339722,0.0,0
0.18981868898186888,0.9843977047094595,0.9949590605523672,0.924149159574101,0.027266387726638773,0.9690388410372524,0.0,0.0,0.0,0.0,0
0.14327057182705716,0.9884122344583731,0.995181013913944,0.9124684834617373,0.022698744769874473,0.9769587452269939,0.0,0.0,0.0,0.0,0
0.21997907949790796,0.9838338894100195,0.9924471924523229,0.9038598842251137,0.0344142259414226,0.9679291219516465,18.0,17.313708305358887,1.7313708305358888,0.0,0
0.33441422594142256,0.9666301440149683,0.9917106435791059,0.9406098433899318,0.0455020920502092,0.9343738353183983,0.0,0.0,0.0,0.0,0
0.3322175732217574,0.9704723031400929,0.9891557500884475,0.9212735684771043,0.050104602510460255,0.9418164911620365,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.4585774058577406,0.9641990244538339,0.9849869611425746,0.9119072784735985,0.07001394700139468,0.9296797587577249,2.0,5.656854152679443,0.5656854152679444,1.0,0
0.18981868898186888,0.9843977047094595,0.9949590605523672,0.924149159574101,0.027266387726638773,0.9690388410372524,0.0,0.0,0.0,0.0,0
0.21997907949790796,0.9838338894100195,0.9924471924523229,0.9038598842251137,0.0344142259414226,0.9679291219516465,18.0,17.313708305358887,1.7313708305358888,0.0,0
0.36942119944212,0.9692314402882759,0.990619536280017,0.925242414175295,0.051499302649930266,0.9394095848432857,0.0,0.0,0.0,0.0,0
0.29571129707112964,0.9780652225372353,0.9894855894471548,0.8992954663501888,0.04721059972105997,0.9566115795368116,0.0,0.0,0.0,0.0,0
0.659065550906555,0.9402921388948025,0.9762584230680781,0.9116307053690343,0.10641562064156206,0.8841493064673626,4.0,7.656854152679443,0.7656854152679444,1.0,0
0.32287308228730827,0.9721534989589787,0.9859058571247593,0.8859314178086258,0.05801952580195257,0.945082425538185,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.1973152022315202,0.9875377751763109,0.993710431754358,0.8660942622209745,0.030230125523012557,0.9752308574001779,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.444560669456067,0.9336312031401205,0.9760189170769358,0.9444559923619907,0.08793584379358438,0.871667223476869,0.0,0.0,0.0,0.0,1
0.4620990237099024,0.9710648626209891,0.9858904603727487,0.8731236189707524,0.06903765690376569,0.9429669674171204,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.6437238493723849,0.9607969787367644,0.9827164117995489,0.8780516590462376,0.0914923291492329,0.9231308343496945,0.0,0.0,0.0,0.0,1
0.5282775453277545,0.9456828857288697,0.9768571982337347,0.9193652729848049,0.09229428172942818,0.8943161203604824,6.0,9.656854152679443,0.9656854152679444,1.0,1
0.5555090655509066,0.9642416334997049,0.9854935230027061,0.8919684501676031,0.07723152022315202,0.9297619277741793,0.0,2.0,0.2,0.0,1
0.6355648535564854,0.9392679550673848,0.9788113305068581,0.9250137492831713,0.099721059972106,0.8822242914164669,0.0,0.0,0.0,0.0,1
0.2076011157601116,0.9907791342148893,0.9950017100290884,0.8120517508259034,0.02789400278940028,0.9816432927956056,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2423291492329149,0.9824336066858779,0.9914576207114715,0.8887002883734956,0.03845885634588563,0.9651757915458221,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.329044630404463,0.9903261372938872,0.9936180254296284,0.7036602333404854,0.04086471408647141,0.9807458582074311,0.0,0.0,0.0,0.0,1
0.5091352859135286,0.9461222565399793,0.980081932639168,0.9279979530340348,0.08486750348675035,0.8951473243203024,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.37036262203626213,0.9709823487450606,0.9876589891660604,0.903699540935055,0.05760111576011158,0.9428067215744744,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.3624825662482566,0.9840888143712385,0.9912745692337036,0.8106103045523754,0.04902370990237099,0.96843079457059,0.0,0.0,0.0,0.0,1
0.3721408647140865,0.9881478847171236,0.9924843525532362,0.7309548895614062,0.046513249651324966,0.9764362420709257,0.0,2.8284270763397217,0.2828427076339722,0.0,1
0.46687587168758715,0.9670149450512275,0.9832476120975395,0.8405518628170948,0.0753486750348675,0.9351179039524287,0.0,0.0,0.0,0.0,1
0.3904463040446304,0.9849412500752717,0.9908435693608442,0.7562491601580708,0.05278940027894003,0.9701092660998388,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.17768479776847979,0.9886541176486965,0.9945881571675704,0.8807385688880247,0.02646443514644351,0.9774369643437226,118.0,53.11269772052765,5.311269772052765,0.0,1
0.20498605299860528,0.9874853778914798,0.9931135748110339,0.848460553404068,0.032182705718270574,0.9751273715494788,108.5,63.8406195640564,6.38406195640564,0.0,1
0.44051603905160386,0.9761222814774771,0.9857060081587853,0.8130017325128827,0.06788702928870292,0.952814708396795,5.0,12.485281229019165,1.2485281229019165,0.0,1
0.7724198047419805,0.9266708965629462,0.9692503587787282,0.8964377517564243,0.13141562064156206,0.8587189505367745,8.0,11.656854152679443,1.1656854152679443,1.0,1
0.40906555090655505,0.9815941692011089,0.9891475223042578,0.7742462422090967,0.05774058577405858,0.9635271130096151,0.0,0.0,0.0,0.0,1
0.41851464435146446,0.9859682788302047,0.9908547486170034,0.696300736324578,0.054986052998605296,0.9721334468593962,0.0,0.0,0.0,0.0,1
0.6701882845188285,0.9579717578698471,0.9798642599236853,0.86248587800447,0.09926778242677824,0.917709888876245,0.0,0.0,0.0,0.0,1
0.4499302649930265,0.9700537718413408,0.9858502033801351,0.8775261701383599,0.06743375174337518,0.9410043202636121,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.4410739191073919,0.9701749921710505,0.9859874642972271,0.8685735949444049,0.06851464435146444,0.941239515434098,0.0,0.0,0.0,0.0,1
0.2522663877266388,0.9715878869305813,0.988576032422731,0.9155604463905497,0.04452580195258019,0.9439830220302321,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.34968619246861926,0.9759175223656202,0.987707856133258,0.870975249625485,0.055822873082287304,0.9524150104602509,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.9078103207810322,0.9418976505564501,0.9707126929337796,0.8715240193534745,0.13790097629009762,0.8871711841237607,0.0,0.0,0.0,0.0,1
0.9078103207810322,0.9418976505564501,0.9707126929337796,0.8715240193534745,0.13790097629009762,0.8871711841237607,0.0,0.0,0.0,0.0,1
0.5094490934449094,0.9683773719933556,0.9833972355324013,0.8621408177412818,0.07876569037656903,0.9377547345887579,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2635634588563459,0.9866303691393203,0.9921197757107241,0.8042958898843008,0.03929567642956765,0.9734394853079915,0.0,0.0,0.0,0.0,1
0.3213389121338912,0.977226627601123,0.9892777886738773,0.880803816808413,0.05045327754532776,0.954971881692664,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.11394700139470015,0.9913541734720224,0.9956132345911263,0.8887088334374755,0.018967921896792188,0.9827830972603967,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.19069037656903765,0.9870321986349467,0.9932550648608254,0.869197978025586,0.030404463040446302,0.974232561142137,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.1803347280334728,0.9879729542711257,0.993791827339801,0.8570508453130252,0.029079497907949788,0.9760905583712159,0.0,0.0,0.0,0.0,1
0.425836820083682,0.9449080556147189,0.9813726617458561,0.9415391167994814,0.07712691771269177,0.8928512335655888,0.0,0.0,0.0,0.0,1
0.520258019525802,0.9587859553216946,0.9840595087488521,0.9001190287762477,0.07796373779637376,0.9192705081221346,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.38298465829846584,0.9677590323176269,0.9859750720656302,0.8955055137969689,0.059797768479776844,0.9365575446323497,0.0,0.0,0.0,0.0,1
0.947907949790795,0.9365862528871847,0.9711061440594249,0.8689753648769334,0.1434797768479777,0.8771938090972574,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.21119246861924687,0.9903258260925198,0.9943612607551819,0.7927245981678328,0.030543933054393305,0.9807452418258319,0.0,0.0,0.0,0.0,1
0.39131799163179914,0.9839654282176038,0.9901094245564634,0.7870126341925304,0.05327754532775454,0.9681879639274523,341.0,132.8528116941452,13.285281169414521,0.0,1
0.42590655509065556,0.9728875186662577,0.9866185311551161,0.8638461406099716,0.06527196652719665,0.9465101239765878,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.5883542538354255,0.9667518121799912,0.984625780506522,0.8649691110286452,0.08232217573221756,0.934609066353297,0.0,0.0,0.0,0.0,1
0.5486401673640167,0.9643150058513488,0.9842875968768507,0.8783958784492671,0.0790794979079498,0.9299034305100867,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2819386331938633,0.9764297049141321,0.9904678783843064,0.9170262909203852,0.043479776847977686,0.953414968638699,0.0,0.0,0.0,0.0,1
0.324163179916318,0.9843845863265139,0.99111345445201,0.8235039889303906,0.04599023709902371,0.969013013797222,259.0,103.74011445045471,10.374011445045472,0.0,1
0.25139470013947,0.9859024863107846,0.9930887010858532,0.8687021256635784,0.03570432357043236,0.9720037125137867,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.4336471408647141,0.9800959236398894,0.9872896012006506,0.7698670649771453,0.06331938633193862,0.9605880195355279,0.0,0.0,0.0,0.0,1
0.37859135285913537,0.9518624161881754,0.9809826545261936,0.9300901230659951,0.07238493723849374,0.9060420593515912,0.0,2.0,0.2,0.0,1
0.5081589958158995,0.9750965872281779,0.9854745721569503,0.8201419507295187,0.07433751743375173,0.9508133544240397,0.0,0.0,0.0,0.0,1
0.6284867503486751,0.9505711090746684,0.978463400866178,0.8934022894203331,0.09864016736401673,0.903585433407445,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.28249651324965136,0.9896283278600378,0.9935879717571393,0.7249089090179721,0.03772663877266387,0.9793642273030546,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.6102859135285913,0.9706414330551362,0.9849838438430497,0.8202378631616557,0.08389121338912134,0.9421447915633284,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.23124128312412834,0.9841101918003201,0.9931777692029924,0.8919014023880422,0.034379358437935846,0.9684728696052629,0.0,0.0,0.0,0.0,1
0.40052301255230127,0.9801173794754391,0.9895733291796706,0.8407402572289243,0.05620641562064156,0.9606300775498018,0.0,0.0,0.0,0.0,1
0.4590655509065552,0.9579339007826712,0.9805482601792026,0.9070330660489492,0.0797768479776848,0.9176373582687044,0.0,0.0,0.0,0.0,1
0.1973152022315202,0.9875377751763109,0.993710431754358,0.8660942622209745,0.030230125523012557,0.9752308574001779,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2179567642956764,0.9844358945478854,0.9925031430613044,0.8684364448817402,0.034205020920502094,0.9691140304742952,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.29993026499302655,0.9827448497196652,0.9907341012293527,0.8341425503501695,0.04599023709902371,0.9657874396505274,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.17761506276150626,0.9931317689753829,0.9956486771970595,0.7703255952222635,0.024407252440725242,0.9863107105481734,0.0,2.8284270763397217,0.2828427076339722,0.0,1
0.9134239888423988,0.9406775892106775,0.9752504757288245,0.8875234247108394,0.12764993026499305,0.884874326843212,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.444560669456067,0.9336312031401205,0.9760189170769358,0.9444559923619907,0.08793584379358438,0.871667223476869,0.0,0.0,0.0,0.0,1
0.7436889818688982,0.942735729292875,0.9760577587145779,0.8842556455428567,0.11293584379358437,0.8887506552853688,0.0,0.0,0.0,0.0,1
0.4597977684797769,0.9348661487482721,0.9764637279887648,0.9394523653598906,0.08811018131101814,0.8739747160754265,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.4620990237099024,0.9710648626209891,0.9858904603727487,0.8731236189707524,0.06903765690376569,0.9429669674171204,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.8302301255230125,0.9343201313777091,0.9738619004997862,0.8920309024810704,0.125139470013947,0.8729541078976596,0.0,0.0,0.0,0.0,1
0.6437238493723849,0.9607969787367644,0.9827164117995489,0.8780516590462376,0.0914923291492329,0.9231308343496945,0.0,0.0,0.0,0.0,1
0.5321827057182706,0.9780420177904697,0.9879218370292272,0.739230783070792,0.0698744769874477,0.9565661885636536,0.0,2.8284270763397217,0.2828427076339722,0.0,1
0.3434100418410042,0.9746563128402373,0.9894555291703621,0.8940431393227904,0.052649930264993025,0.9499549281593267,0.0,0.0,0.0,0.0,1
0.2370292887029289,0.9787095701722957,0.9905486448999555,0.9135849165697753,0.040934449093444916,0.9578724227468397,0.0,0.0,0.0,0.0,1
0.20488145048814504,0.9894543106675435,0.9938108954907445,0.8255896049998396,0.030369595536959552,0.9790198328985837,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.3259762900976291,0.9854998510763687,0.9922206985998309,0.8254743127217893,0.04330543933054393,0.971209956471545,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.5282775453277545,0.9456828857288697,0.9768571982337347,0.9193652729848049,0.09229428172942818,0.8943161203604824,6.0,9.656854152679443,0.9656854152679444,1.0,1
0.38016039051603906,0.9594999941261695,0.9852390472408317,0.9310835567902219,0.06269177126917713,0.9206402387281193,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.5534518828451883,0.9686407036943143,0.9841869040117146,0.8545904240642852,0.07984658298465828,0.9382648128534163,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.20498605299860528,0.9874853778914798,0.9931135748110339,0.848460553404068,0.032182705718270574,0.9751273715494788,108.5,63.8406195640564,6.38406195640564,0.0,1
0.6878661087866108,0.9591506081373332,0.9803434804549079,0.8695976726941459,0.09944211994421201,0.919969889090216,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.23124128312412834,0.9841101918003201,0.9931777692029924,0.8919014023880422,0.034379358437935846,0.9684728696052629,0.0,0.0,0.0,0.0,1
0.36206415620641563,0.9815798444625127,0.9901658378658102,0.8421580901400438,0.05212691771269177,0.9634989910550507,0.0,0.0,0.0,0.0,1
0.3715829846582984,0.9472063365732483,0.9833452203316831,0.9316194936548182,0.06708507670850766,0.8971998440445136,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.5555090655509066,0.9642416334997049,0.9854935230027061,0.8919684501676031,0.07723152022315202,0.9297619277741793,0.0,2.0,0.2,0.0,1
0.3357391910739191,0.989244965911117,0.99298045547895,0.7073596745445473,0.04285216178521618,0.9786056025804871,1.0,22.14213538169861,2.214213538169861,0.0,1
0.6355648535564854,0.9392679550673848,0.9788113305068581,0.9250137492831713,0.099721059972106,0.8822242914164669,0.0,0.0,0.0,0.0,1
0.39588563458856346,0.973149825135303,0.9864656590494643,0.876466116374,0.06342398884239889,0.9470205821608709,0.0,0.0,0.0,0.0,1
0.25690376569037654,0.9725423877522366,0.988748195814524,0.9194822966982013,0.04696652719665272,0.9458386959748216,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2423291492329149,0.9824336066858779,0.9914576207114715,0.8887002883734956,0.03845885634588563,0.9651757915458221,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.37036262203626213,0.9709823487450606,0.9876589891660604,0.903699540935055,0.05760111576011158,0.9428067215744744,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.3624825662482566,0.9840888143712385,0.9912745692337036,0.8106103045523754,0.04902370990237099,0.96843079457059,0.0,0.0,0.0,0.0,1
0.46687587168758715,0.9670149450512275,0.9832476120975395,0.8405518628170948,0.0753486750348675,0.9351179039524287,0.0,0.0,0.0,0.0,1
0.3343444909344491,0.9791753903325308,0.990015139209976,0.8606487201361204,0.04958158995815899,0.958784445032864,0.0,0.0,0.0,0.0,1
0.44051603905160386,0.9761222814774771,0.9857060081587853,0.8130017325128827,0.06788702928870292,0.952814708396795,5.0,12.485281229019165,1.2485281229019165,0.0,1
0.7724198047419805,0.9266708965629462,0.9692503587787282,0.8964377517564243,0.13141562064156206,0.8587189505367745,8.0,11.656854152679443,1.1656854152679443,1.0,1
