Contrast,Energy,Homogeneity,Correlation,Dissimilarity,ASM,Area,Perimeter,Epsilon,IsConvex,Class
0.6701882845188285,0.9579717578698471,0.9798642599236853,0.86248587800447,0.09926778242677824,0.917709888876245,0.0,0.0,0.0,0.0,1
0.4270571827057183,0.9854802802573648,0.9902359267322952,0.6997438149835139,0.05672942817294281,0.9711713827761341,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.4410739191073919,0.9701749921710505,0.9859874642972271,0.8685735949444049,0.06851464435146444,0.941239515434098,0.0,0.0,0.0,0.0,1
0.29989539748953975,0.9860035266278038,0.9921594730568676,0.8019699664771456,0.04135285913528591,0.9722029545224662,0.0,0.0,0.0,0.0,1
0.34968619246861926,0.9759175223656202,0.987707856133258,0.870975249625485,0.055822873082287304,0.9524150104602509,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.40906555090655505,0.9815941692011089,0.9891475223042578,0.7742462422090967,0.05774058577405858,0.9635271130096151,0.0,0.0,0.0,0.0,1
0.5094490934449094,0.9683773719933556,0.9833972355324013,0.8621408177412818,0.07876569037656903,0.9377547345887579,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2635634588563459,0.9866303691393203,0.9921197757107241,0.8042958898843008,0.03929567642956765,0.9734394853079915,0.0,0.0,0.0,0.0,1
0.11394700139470015,0.9913541734720224,0.9956132345911263,0.8887088334374755,0.018967921896792188,0.9827830972603967,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.19069037656903765,0.9870321986349467,0.9932550648608254,0.869197978025586,0.030404463040446302,0.974232561142137,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.21119246861924687,0.9903258260925198,0.9943612607551819,0.7927245981678328,0.030543933054393305,0.9807452418258319,0.0,0.0,0.0,0.0,1
0.41851464435146446,0.9859682788302047,0.9908547486170034,0.696300736324578,0.054986052998605296,0.9721334468593962,0.0,0.0,0.0,0.0,1
0.324163179916318,0.9843845863265139,0.99111345445201,0.8235039889303906,0.04599023709902371,0.969013013797222,259.0,103.74011445045471,10.374011445045472,0.0,1
0.4499302649930265,0.9700537718413408,0.9858502033801351,0.8775261701383599,0.06743375174337518,0.9410043202636121,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.4336471408647141,0.9800959236398894,0.9872896012006506,0.7698670649771453,0.06331938633193862,0.9605880195355279,0.0,0.0,0.0,0.0,1
0.37859135285913537,0.9518624161881754,0.9809826545261936,0.9300901230659951,0.07238493723849374,0.9060420593515912,0.0,2.0,0.2,0.0,1
0.6284867503486751,0.9505711090746684,0.978463400866178,0.8934022894203331,0.09864016736401673,0.903585433407445,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.28249651324965136,0.9896283278600378,0.9935879717571393,0.7249089090179721,0.03772663877266387,0.9793642273030546,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.2179567642956764,0.9844358945478854,0.9925031430613044,0.8684364448817402,0.034205020920502094,0.9691140304742952,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.40052301255230127,0.9801173794754391,0.9895733291796706,0.8407402572289243,0.05620641562064156,0.9606300775498018,0.0,0.0,0.0,0.0,1
0.30247559274755925,0.981990445887942,0.9913579026311956,0.8752165417982469,0.04518828451882845,0.9643052358151993,0.0,2.8284270763397217,0.2828427076339722,0.0,1
0.9134239888423988,0.9406775892106775,0.9752504757288245,0.8875234247108394,0.12764993026499305,0.884874326843212,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.6585425383542539,0.9594466852691074,0.9804500241534138,0.8573662626736962,0.09686192468619248,0.9205379418738776,0.0,0.0,0.0,0.0,1
1.0676080892608089,0.9249440780837661,0.9654981854990184,0.8710131113631749,0.1652370990237099,0.8555215475822281,0.0,0.0,0.0,0.0,1
0.4597977684797769,0.9348661487482721,0.9764637279887648,0.9394523653598906,0.08811018131101814,0.8739747160754265,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.8302301255230125,0.9343201313777091,0.9738619004997862,0.8920309024810704,0.125139470013947,0.8729541078976596,0.0,0.0,0.0,0.0,1
0.5321827057182706,0.9780420177904697,0.9879218370292272,0.739230783070792,0.0698744769874477,0.9565661885636536,0.0,2.8284270763397217,0.2828427076339722,0.0,1
0.3434100418410042,0.9746563128402373,0.9894555291703621,0.8940431393227904,0.052649930264993025,0.9499549281593267,0.0,0.0,0.0,0.0,1
0.2370292887029289,0.9787095701722957,0.9905486448999555,0.9135849165697753,0.040934449093444916,0.9578724227468397,0.0,0.0,0.0,0.0,1
0.20488145048814504,0.9894543106675435,0.9938108954907445,0.8255896049998396,0.030369595536959552,0.9790198328985837,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.3259762900976291,0.9854998510763687,0.9922206985998309,0.8254743127217893,0.04330543933054393,0.971209956471545,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.5601813110181311,0.9613913447206315,0.9810353750181754,0.8661832576818718,0.08821478382147838,0.924273317703744,0.0,0.0,0.0,0.0,1
0.42590655509065556,0.9728875186662577,0.9866185311551161,0.8638461406099716,0.06527196652719665,0.9465101239765878,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.5486401673640167,0.9643150058513488,0.9842875968768507,0.8783958784492671,0.0790794979079498,0.9299034305100867,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.7011854951185496,0.9794908067669826,0.9874155628317495,0.7127131910021473,0.08389121338912134,0.9594022405410346,0.0,0.0,0.0,0.0,1
0.3556136680613668,0.9629478495053057,0.9852978749415804,0.9250810702327592,0.06056485355648536,0.9272685608668928,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.38016039051603906,0.9594999941261695,0.9852390472408317,0.9310835567902219,0.06269177126917713,0.9206402387281193,4.0,7.656854152679443,0.7656854152679444,1.0,1
0.5534518828451883,0.9686407036943143,0.9841869040117146,0.8545904240642852,0.07984658298465828,0.9382648128534163,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.29993026499302655,0.9827448497196652,0.9907341012293527,0.8341425503501695,0.04599023709902371,0.9657874396505274,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.6878661087866108,0.9591506081373332,0.9803434804549079,0.8695976726941459,0.09944211994421201,0.919969889090216,2.0,5.656854152679443,0.5656854152679444,1.0,1
0.36206415620641563,0.9815798444625127,0.9901658378658102,0.8421580901400438,0.05212691771269177,0.9634989910550507,0.0,0.0,0.0,0.0,1
0.39588563458856346,0.973149825135303,0.9864656590494643,0.876466116374,0.06342398884239889,0.9470205821608709,0.0,0.0,0.0,0.0,1
0.6042887029288703,0.9352746511297695,0.9741678079248236,0.9131425286928162,0.1055439330543933,0.874738673045912,0.0,0.0,0.0,0.0,1
0.4590655509065552,0.9579339007826712,0.9805482601792026,0.9070330660489492,0.0797768479776848,0.9176373582687044,0.0,0.0,0.0,0.0,1
1.429602510460251,0.8633439062457513,0.9387005592281529,0.9016114440478742,0.25149930264993026,0.7453627004516726,0.0,0.0,0.0,0.0,1
0.20404463040446305,0.994299842549755,0.9956819964828914,0.46562778235683794,0.02608089260808926,0.9886321768944676,10.0,16.485281229019165,1.6485281229019166,0.0,2
0.18713389121338914,0.9933582813841002,0.995826210734493,0.7346775036051667,0.02405857740585774,0.9867606751943732,10.0,13.656854152679443,1.3656854152679445,1.0,2
0.35237099023709906,0.989506693074817,0.9922262686178415,0.5800239358904512,0.04654811715481172,0.97912349563986,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.5343444909344491,0.9830411871219631,0.9870163416372382,0.533495922739017,0.07384937238493725,0.9663699755781585,4.5,9.071067690849304,0.9071067690849305,0.0,2
0.27719665271966526,0.9922951332317482,0.993878674651499,0.49578872540525315,0.03699442119944212,0.984649631435413,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.10571827057182706,0.9979080847165724,0.9985639803857301,0.5795501532504468,0.011401673640167363,0.9958205455426978,0.0,0.0,0.0,0.0,2
0.45278940027894,0.9888270763050494,0.9914572469455898,0.4912907706623878,0.05589260808926082,0.977778986833992,0.0,0.0,0.0,0.0,2
0.08849372384937239,0.9973502208876467,0.9983225895717093,0.7121000583080734,0.010704323570432356,0.9947074631046376,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.31596931659693167,0.9881294112183178,0.9920485253357725,0.7294971455020619,0.04368898186889819,0.9763997333146593,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.27642956764295673,0.9899247618557383,0.9934555738164247,0.7417704960329926,0.03751743375174337,0.9799510341351402,2.0,11.656854152679443,1.1656854152679443,0.0,2
0.21342398884239894,0.9942649463353422,0.9951987725550595,0.30907749754817854,0.02873082287308229,0.988562783511221,4.0,15.313708305358887,1.5313708305358888,0.0,2
0.28375174337517434,0.9912318713751588,0.9939778958024779,0.6714016577323132,0.03699442119944212,0.9825406228298993,0.0,0.0,0.0,0.0,2
0.1841352859135286,0.9954677325984825,0.9963972291840784,0.39289816894795004,0.02304741980474198,0.9909560066447639,0.0,2.8284270763397217,0.2828427076339722,0.0,2
0.12831241283124128,0.9963739593070108,0.9971697298229986,0.5678625720238517,0.017119944211994424,0.9927610667851288,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.32440725244072527,0.9909530534064773,0.9931847140256326,0.5821930326785622,0.041945606694560676,0.9819879540556208,0.0,0.0,0.0,0.0,2
0.49483960948396094,0.9885308564281995,0.9904796227328546,0.3442357714707229,0.062308228730822875,0.9771932541106696,0.0,0.0,0.0,0.0,2
0.12566248256624826,0.9955721112798661,0.9969773379932272,0.6973763855469546,0.017050209205020917,0.9911638287582502,0.0,2.0,0.2,0.0,2
0.2887029288702929,0.9886348899542743,0.9921682206430219,0.7125799709526646,0.04131799163179917,0.9773989456348999,0.0,0.0,0.0,0.0,2
0.24382845188284524,0.9930624523979986,0.9945941053777034,0.46211332968315844,0.03214783821478383,0.9861730343627272,0.0,0.0,0.0,0.0,2
0.5255927475592748,0.986439955049756,0.989237838035501,0.3769720543750025,0.06715481171548117,0.9730637849185647,0.0,4.828427076339722,0.4828427076339722,0.0,2
0.33444909344490936,0.9914586673236768,0.9933923200822609,0.5291689427898968,0.04211994421199442,0.9829902890112413,0.0,0.0,0.0,0.0,2
0.16182008368200837,0.9944565373102081,0.9963519039298786,0.7355754238840542,0.02109483960948396,0.9889438045990093,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.16628312412831242,0.9921206999765472,0.9948869441930414,0.7702627607668262,0.025697350069735003,0.9843034833219539,118.5,66.52691125869751,6.652691125869751,0.0,2
0.4972803347280334,0.981541852223222,0.9871125110633404,0.6647580348292426,0.06997907949790795,0.9634244076657934,0.0,0.0,0.0,0.0,2
0.22231520223152024,0.9900289862978955,0.9929626571001935,0.6786725577163996,0.03493723849372385,0.9801573937100386,4.0,7.656854152679443,0.7656854152679444,1.0,2
0.3686541143654114,0.9846262341011622,0.9900532777727289,0.7333876265421966,0.05306834030683403,0.9694888208802368,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.14574616457461648,0.9953281557789251,0.9965713735519803,0.5549759816570029,0.019700139470013943,0.9906781376862761,39.5,33.55634880065918,3.355634880065918,0.0,2
0.1335076708507671,0.9935155514029547,0.9963227239778149,0.826756449668257,0.01903765690376569,0.9870731508795171,0.0,0.0,0.0,0.0,2
0.15725244072524408,0.9951014381435098,0.9962527833785005,0.6579251577794781,0.021827057182705716,0.9902268721952816,0.0,0.0,0.0,0.0,2
0.3443165969316597,0.990378197389486,0.9922615345665179,0.4382767237081879,0.04581589958158996,0.9808489738644476,10.5,23.55634891986847,2.355634891986847,0.0,2
0.17768479776847979,0.9886541176486965,0.9945881571675704,0.8807385688880247,0.02646443514644351,0.9774369643437226,118.0,53.11269772052765,5.311269772052765,0.0,2
0.11858437935843792,0.996025347195645,0.9970314765847194,0.5976270009491464,0.01670153417015342,0.992066492256205,7.5,15.071067690849304,1.5071067690849305,0.0,2
0.3630055788005579,0.9878154396462343,0.9911196102702629,0.6110328131653046,0.050418410041841,0.9757793428034832,0.0,0.0,0.0,0.0,2
0.4396792189679219,0.9876943352157826,0.9913978987684104,0.616934647785039,0.05547419804741981,0.9755400998173468,0.0,0.0,0.0,0.0,2
0.18713389121338914,0.9933582813841002,0.995826210734493,0.7346775036051667,0.02405857740585774,0.9867606751943732,10.0,13.656854152679443,1.3656854152679445,1.0,2
0.19069037656903767,0.9939684811686021,0.9957897047487906,0.6748175534001699,0.024930264993026502,0.9879733415566179,0.0,0.0,0.0,0.0,2
0.17060669456066946,0.9951711676305044,0.9962074859435451,0.5538171219978927,0.02283821478382148,0.9903656528830614,0.0,0.0,0.0,0.0,2
0.5343444909344491,0.9830411871219631,0.9870163416372382,0.533495922739017,0.07384937238493725,0.9663699755781585,4.5,9.071067690849304,0.9071067690849305,0.0,2
0.10571827057182706,0.9979080847165724,0.9985639803857301,0.5795501532504468,0.011401673640167363,0.9958205455426978,0.0,0.0,0.0,0.0,2
0.45278940027894,0.9888270763050494,0.9914572469455898,0.4912907706623878,0.05589260808926082,0.977778986833992,0.0,0.0,0.0,0.0,2
0.08849372384937239,0.9973502208876467,0.9983225895717093,0.7121000583080734,0.010704323570432356,0.9947074631046376,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.31596931659693167,0.9881294112183178,0.9920485253357725,0.7294971455020619,0.04368898186889819,0.9763997333146593,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.2538702928870293,0.9930447176509584,0.9944197654687019,0.4668476638567607,0.03364714086471409,0.9861378112544715,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.27642956764295673,0.9899247618557383,0.9934555738164247,0.7417704960329926,0.03751743375174337,0.9799510341351402,2.0,11.656854152679443,1.1656854152679443,0.0,2
0.20930962343096235,0.9944565030796533,0.9957054001605645,0.5730686914972308,0.026882845188284522,0.9889437365174124,26.0,26.97056221961975,2.6970562219619754,0.0,2
0.28375174337517434,0.9912318713751588,0.9939778958024779,0.6714016577323132,0.03699442119944212,0.9825406228298993,0.0,0.0,0.0,0.0,2
0.1558926080892608,0.9956418587828423,0.9966083469401465,0.5031255490339193,0.02078103207810321,0.9913027109605533,0.0,0.0,0.0,0.0,2
0.19989539748953974,0.9946309795578889,0.9954262132660736,0.2718947760531774,0.02695258019525802,0.9892907854962856,5.5,11.071067571640015,1.1071067571640014,1.0,2
0.25421896792189685,0.9935155330477893,0.9947721585256154,0.3879193966079452,0.03242677824267782,0.9870731144072329,6.5,15.071067690849304,1.5071067690849305,0.0,2
0.12831241283124128,0.9963739593070108,0.9971697298229986,0.5678625720238517,0.017119944211994424,0.9927610667851288,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.03559972105997211,0.999477002348341,0.9995091558529097,0.1622226031536458,0.003940027894002789,0.9989542782232257,0.0,0.0,0.0,0.0,2
0.49483960948396094,0.9885308564281995,0.9904796227328546,0.3442357714707229,0.062308228730822875,0.9771932541106696,0.0,0.0,0.0,0.0,2
0.12566248256624826,0.9955721112798661,0.9969773379932272,0.6973763855469546,0.017050209205020917,0.9911638287582502,0.0,2.0,0.2,0.0,2
0.11192468619246862,0.9973501971176767,0.9978257454506967,0.3358486896368909,0.014191073919107391,0.9947074156906686,1.0,11.656854152679443,1.1656854152679443,0.0,2
0.2887029288702929,0.9886348899542743,0.9921682206430219,0.7125799709526646,0.04131799163179917,0.9773989456348999,0.0,0.0,0.0,0.0,2
0.24382845188284524,0.9930624523979986,0.9945941053777034,0.46211332968315844,0.03214783821478383,0.9861730343627272,0.0,0.0,0.0,0.0,2
0.353905160390516,0.9890536093438639,0.9915374094554936,0.47060969953937937,0.04850069735006974,0.9782270421561245,1.0,4.0,0.4,1.0,2
0.5255927475592748,0.986439955049756,0.989237838035501,0.3769720543750025,0.06715481171548117,0.9730637849185647,0.0,4.828427076339722,0.4828427076339722,0.0,2
0.33444909344490936,0.9914586673236768,0.9933923200822609,0.5291689427898968,0.04211994421199442,0.9829902890112413,0.0,0.0,0.0,0.0,2
0.16182008368200837,0.9944565373102081,0.9963519039298786,0.7355754238840542,0.02109483960948396,0.9889438045990093,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.32496513249651326,0.9917726788804215,0.9933731052813122,0.39746567051812415,0.04131799163179917,0.9836130465736477,0.0,0.0,0.0,0.0,2
0.22231520223152024,0.9900289862978955,0.9929626571001935,0.6786725577163996,0.03493723849372385,0.9801573937100386,4.0,7.656854152679443,0.7656854152679444,1.0,2
0.14574616457461648,0.9953281557789251,0.9965713735519803,0.5549759816570029,0.019700139470013943,0.9906781376862761,39.5,33.55634880065918,3.355634880065918,0.0,2
0.1335076708507671,0.9935155514029547,0.9963227239778149,0.826756449668257,0.01903765690376569,0.9870731508795171,0.0,0.0,0.0,0.0,2
0.20864714086471411,0.9922078826065461,0.9949233799718353,0.753232906060188,0.028347280334728032,0.9844764823065657,2.0,5.656854152679443,0.5656854152679444,1.0,2
0.15725244072524408,0.9951014381435098,0.9962527833785005,0.6579251577794781,0.021827057182705716,0.9902268721952816,0.0,0.0,0.0,0.0,2
